Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
826,601.9,10m 1.9s,38.95690287,-95.27492022,P-GPS,1.0,0.3,2.6,0.8,1.7,0.8,2.6,1.2,5.2,1.6,38.95689271,-95.27493322,19,5,55,11.377,0.009,3.797,3.792,3.788,0.6,0.5,-0.1,-6.7,0.6,-174.2,185.8,718,1024,1024,1024,1024,,,,,
827,602,10m 2s,38.9569036,-95.27491985,P-GPS,1.0,0.3,2.6,0.8,1.6,0.7,2.1,0.9,5.5,1.7,38.95689271,-95.27493322,19,5,55,11.377,0.009,3.797,3.792,3.788,0.5,0.5,0,-5.6,-1.6,-174.1,185.9,864,1024,1024,1024,1024,,,,,
828,602.1,10m 2.1s,38.95690422,-95.27491947,P-GPS,1.0,0.3,2.6,0.8,1.6,0.7,2.1,0.9,5.7,1.7,38.95689271,-95.27493322,19,5,55,11.377,0.009,3.797,3.792,3.788,0.5,0.5,0,-5,-2.3,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
829,602.2,10m 2.2s,38.95690471,-95.27491905,P-GPS,1.0,0.3,2.6,0.8,1.4,0.6,1.5,0.7,5.9,1.8,38.95689271,-95.27493322,19,5,55,11.377,0.009,3.797,3.792,3.788,0.4,0.5,0,-4.7,-0.3,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
830,602.3,10m 2.3s,38.95690514,-95.27491858,P-GPS,1.0,0.3,2.6,0.8,1.5,0.7,1.5,0.7,6.2,1.9,38.95689271,-95.27493322,19,5,55,11.377,0.009,3.797,3.792,3.788,0.3,0.6,0,-4.8,1.3,-174.1,185.9,889,1024,1024,1024,1024,,,,,
831,602.4,10m 2.4s,38.95690552,-95.27491807,P-GPS,1.0,0.3,2.6,0.8,1.3,0.6,1.5,0.7,6.4,1.9,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,0.3,0.5,0,-6.1,4.1,-174.4,185.6,643,1024,1024,1024,1024,,,,,
832,602.5,10m 2.5s,38.95690587,-95.27491763,P-GPS,1.0,0.3,2.6,0.8,1.2,0.5,1.5,0.7,6.5,2.0,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,0.2,0.5,0,-5.2,2.9,-174.3,185.7,623,1024,1024,1024,1024,,,,,
833,602.6,10m 2.6s,38.95690615,-95.2749172,P-GPS,1.0,0.3,2.6,0.8,1.0,0.5,1.5,0.7,6.7,2.0,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,0.2,0.4,0,-3.8,-3,-174,186,626,1024,1024,1024,1024,,,,,
834,602.7,10m 2.7s,38.95690639,-95.27491674,P-GPS,1.0,0.3,2.6,0.8,1.2,0.5,1.1,0.5,6.8,2.1,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,0.2,0.5,0,-3.6,-5,-174.1,185.9,757,1024,1024,1024,1024,,,,,
835,602.8,10m 2.8s,38.9569066,-95.27491611,P-GPS,1.0,0.3,2.6,0.8,1.1,0.5,1.5,0.7,7.0,2.1,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,0.1,0.5,0,-3.2,-6.1,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
836,602.9,10m 2.9s,38.95690679,-95.2749154,P-GPS,1.0,0.3,2.6,0.8,1.4,0.6,1.5,0.7,7.2,2.2,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,0.1,0.6,0,-3.2,-5.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
837,603,10m 3s,38.95690694,-95.27491445,P-GPS,1.0,0.3,2.6,0.8,1.6,0.7,1.5,0.7,7.4,2.3,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,0,0.7,0,-3.2,-0.2,-174.4,185.6,1024,1480,1024,1024,1024,,,,,
838,603.1,10m 3.1s,38.95690708,-95.27491351,P-GPS,1.0,0.3,2.6,0.8,1.6,0.7,1.8,0.8,7.7,2.3,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,0,0.7,0,-3.6,3.8,-174.3,185.7,1024,1503,1024,1024,1024,,,,,
839,603.2,10m 3.2s,38.95690723,-95.2749125,P-GPS,1.0,0.3,2.3,0.7,1.6,0.7,1.5,0.7,7.9,2.4,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,0,0.7,0,-8.2,2.5,-174.4,185.6,1024,1503,1024,1024,1024,,,,,
840,603.3,10m 3.3s,38.95690733,-95.27491163,P-GPS,1.0,0.3,2.3,0.7,1.3,0.6,1.5,0.7,8.1,2.5,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,0,0.6,0,-12.1,2.2,-174.5,185.5,1024,1318,1024,1024,1024,,,,,
841,603.4,10m 3.4s,38.95690728,-95.27491079,P-GPS,1.0,0.3,2.3,0.7,1.4,0.6,1.5,0.7,8.3,2.5,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,-0.2,0.6,0,-13.2,2.1,-174.5,185.5,1024,1024,1024,1024,1024,,,,,
842,603.5,10m 3.5s,38.95690706,-95.27491009,P-GPS,1.0,0.3,2.3,0.7,1.4,0.6,1.1,0.5,8.4,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,-0.3,0.5,0,-9.3,2,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
843,603.6,10m 3.6s,38.95690672,-95.27490937,P-GPS,1.0,0.3,2.3,0.7,1.4,0.6,1.5,0.7,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,-0.4,0.5,0,-4.4,2.4,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
844,603.7,10m 3.7s,38.95690633,-95.27490875,P-GPS,1.0,0.3,2.3,0.7,1.4,0.6,1.5,0.7,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,-0.5,0.4,0,-0.2,4.4,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
845,603.8,10m 3.8s,38.95690591,-95.27490815,P-GPS,1.0,0.3,2.3,0.7,1.3,0.6,1.5,0.7,8.6,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.01,3.795,3.789,3.785,-0.5,0.3,0,2.7,6.1,-174,186,1024,1024,1024,1024,1024,,,,,
846,603.9,10m 3.9s,38.95690557,-95.2749077,P-GPS,1.0,0.3,2.3,0.7,1.0,0.5,1.5,0.7,8.6,2.6,38.95689271,-95.27493322,19,5,55,11.364,0.01,3.793,3.788,3.783,-0.4,0.2,0,3.3,5.3,-173.9,186.1,1024,1176,1024,1024,1024,,,,,
847,604,10m 4s,38.95690534,-95.27490735,P-GPS,1.0,0.3,2.6,0.8,0.8,0.4,1.5,0.7,8.7,2.6,38.95689271,-95.27493322,19,5,55,11.364,0.01,3.793,3.788,3.783,-0.3,0.2,0,2.2,4.1,-174.1,185.9,1024,1284,1024,1024,1024,,,,,
848,604.1,10m 4.1s,38.9569052,-95.27490712,P-GPS,1.0,0.3,2.6,0.8,0.5,0.2,0.0,0.0,8.7,2.7,38.95689271,-95.27493322,19,5,55,11.364,0.01,3.793,3.788,3.783,-0.2,0.1,0,0,2.5,-174.1,185.9,989,1288,1024,1024,1024,,,,,
849,604.2,10m 4.2s,38.95690516,-95.27490695,P-GPS,1.0,0.3,2.6,0.8,0.2,0.1,0.0,0.0,8.7,2.7,38.95689271,-95.27493322,18,5,55,11.364,0.01,3.793,3.788,3.783,-0.1,0,0,-3.4,1,-174.2,185.8,985,1168,1024,1024,1024,,,,,
850,604.3,10m 4.3s,38.95690511,-95.27490684,P-GPS,1.0,0.3,2.6,0.8,0.2,0.1,0.0,0.0,8.7,2.7,38.95689271,-95.27493322,18,5,55,11.364,0.01,3.793,3.788,3.783,-0.1,0,0,-4.2,0.7,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
851,604.4,10m 4.4s,38.95690501,-95.27490674,P-GPS,1.0,0.3,2.6,0.8,0.2,0.1,0.0,0.0,8.8,2.7,38.95689271,-95.27493322,18,5,55,11.364,0.01,3.793,3.788,3.783,-0.1,0,0,-3.1,0.4,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
852,604.5,10m 4.5s,38.95690489,-95.27490667,P-GPS,1.0,0.3,2.6,0.8,0.2,0.1,0.0,0.0,8.7,2.7,38.95689271,-95.27493322,18,5,55,11.364,0.01,3.793,3.788,3.783,-0.1,0,0,-1.8,0.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
853,604.6,10m 4.6s,38.95690473,-95.27490659,P-GPS,1.0,0.3,2.6,0.8,0.2,0.1,0.0,0.0,8.7,2.7,38.95689271,-95.27493322,18,5,55,11.364,0.01,3.793,3.788,3.783,-0.1,0,0,-0.4,0.8,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
854,604.7,10m 4.7s,38.9569046,-95.27490652,P-GPS,1.0,0.3,2.6,0.8,0.2,0.1,0.0,0.0,8.7,2.7,38.95689271,-95.27493322,18,5,55,11.364,0.01,3.793,3.788,3.783,-0.1,0,0,0.2,1,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
855,604.8,10m 4.8s,38.95690449,-95.27490648,P-GPS,1.0,0.3,2.6,0.8,0.2,0.1,1.1,0.5,8.7,2.7,38.95689271,-95.27493322,18,5,55,11.364,0.01,3.793,3.788,3.783,-0.1,0,0,0,0.8,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
856,604.9,10m 4.9s,38.95690442,-95.27490645,P-GPS,0.7,0.2,2.6,0.8,0.2,0.1,0.0,0.0,8.7,2.7,38.95689271,-95.27493322,18,5,55,11.37,0.008,3.794,3.79,3.786,-0.1,0,0,-0.4,0.5,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
857,605,10m 5s,38.95690435,-95.27490644,P-GPS,0.7,0.2,2.6,0.8,0.0,0.0,0.0,0.0,8.7,2.7,38.95689271,-95.27493322,18,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-0.8,0.3,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
858,605.1,10m 5.1s,38.95690432,-95.27490641,P-GPS,0.7,0.2,2.6,0.8,0.0,0.0,0.0,0.0,8.7,2.7,38.95689271,-95.27493322,18,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-1.4,0.3,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
859,605.2,10m 5.2s,38.95690426,-95.27490641,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.7,2.6,38.95689271,-95.27493322,18,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-1.5,0.2,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
860,605.3,10m 5.3s,38.95690422,-95.2749064,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.7,2.6,38.95689271,-95.27493322,18,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-1.8,0.3,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
861,605.4,10m 5.4s,38.95690417,-95.27490644,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,1.1,0.5,8.7,2.6,38.95689271,-95.27493322,19,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-2,0.5,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
862,605.5,10m 5.5s,38.95690413,-95.27490647,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.7,2.6,38.95689271,-95.27493322,19,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-1.9,0.5,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
863,605.6,10m 5.6s,38.95690413,-95.27490652,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.6,2.6,38.95689271,-95.27493322,19,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-2,0.4,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
864,605.7,10m 5.7s,38.95690415,-95.27490655,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.6,2.6,38.95689271,-95.27493322,19,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-2,0.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
865,605.8,10m 5.8s,38.95690413,-95.27490663,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,NaN,NaN,8.6,2.6,38.95689271,-95.27493322,19,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-2.1,0.3,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
866,605.9,10m 5.9s,38.95690411,-95.27490669,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.6,2.6,38.95689271,-95.27493322,19,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-2.2,0.1,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
867,606,10m 6s,38.95690408,-95.27490674,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.6,2.6,38.95689271,-95.27493322,19,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-2.3,0.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
868,606.1,10m 6.1s,38.95690405,-95.27490677,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.6,2.6,38.95689271,-95.27493322,19,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-2,0.3,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
869,606.2,10m 6.2s,38.95690405,-95.27490682,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.6,2.6,38.95689271,-95.27493322,19,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-2.1,0.4,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
870,606.3,10m 6.3s,38.95690406,-95.27490687,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.37,0.008,3.794,3.79,3.786,0,0,0,-2.1,0.4,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
871,606.4,10m 6.4s,38.95690407,-95.27490693,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.3,0.1,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
872,606.5,10m 6.5s,38.95690407,-95.27490699,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-1.9,0,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
873,606.6,10m 6.6s,38.95690407,-95.27490705,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-1.9,0,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
874,606.7,10m 6.7s,38.95690407,-95.2749071,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.2,0.1,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
875,606.8,10m 6.8s,38.9569041,-95.27490715,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.2,0.3,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
876,606.9,10m 6.9s,38.95690412,-95.27490719,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.3,0.4,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
877,607,10m 7s,38.95690415,-95.27490722,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.1,0.4,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
878,607.1,10m 7.1s,38.95690415,-95.27490724,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.3,0.3,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
879,607.2,10m 7.2s,38.95690418,-95.27490725,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.3,0.3,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
880,607.3,10m 7.3s,38.9569042,-95.27490726,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.3,0.5,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
881,607.4,10m 7.4s,38.95690423,-95.27490726,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.4,0.5,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
882,607.5,10m 7.5s,38.95690424,-95.27490726,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.2,0.5,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
883,607.6,10m 7.6s,38.95690427,-95.27490726,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.3,0.5,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
884,607.7,10m 7.7s,38.9569043,-95.27490727,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.2,0.6,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
885,607.8,10m 7.8s,38.95690433,-95.27490728,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.1,0.4,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
886,607.9,10m 7.9s,38.95690434,-95.2749073,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-1.9,0.2,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
887,608,10m 8s,38.95690436,-95.2749073,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2,0.1,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
888,608.1,10m 8.1s,38.95690436,-95.27490731,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.1,0,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
889,608.2,10m 8.2s,38.95690437,-95.2749073,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.2,0.1,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
890,608.3,10m 8.3s,38.95690436,-95.27490729,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2,0.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
891,608.4,10m 8.4s,38.95690436,-95.27490729,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2,0.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
892,608.5,10m 8.5s,38.95690436,-95.27490731,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-1.9,0.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
893,608.6,10m 8.6s,38.95690438,-95.27490731,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2,0,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
894,608.7,10m 8.7s,38.95690441,-95.27490731,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2,0,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
895,608.8,10m 8.8s,38.95690444,-95.2749073,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2,0,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
896,608.9,10m 8.9s,38.95690446,-95.27490729,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.1,0,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
897,609,10m 9s,38.9569045,-95.27490729,P-GPS,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2,0.2,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
898,609.1,10m 9.1s,38.95690453,-95.2749073,Auto Landing,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-1.9,0.4,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
899,609.2,10m 9.2s,38.95690456,-95.27490731,Auto Landing,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2.1,0.5,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
900,609.3,10m 9.3s,38.95690458,-95.27490731,Auto Landing,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-1.9,0.6,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
901,609.4,10m 9.4s,38.9569046,-95.2749073,Auto Landing,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2,0.6,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
902,609.5,10m 9.5s,38.95690461,-95.27490728,Auto Landing,1.0,0.3,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0,-2,0.4,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
903,609.6,10m 9.6s,38.95690464,-95.2749073,Auto Landing,0.7,0.2,2.6,0.8,0.0,0.0,0.0,0.0,8.6,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0.1,-2,0.3,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
904,609.7,10m 9.7s,38.95690468,-95.27490734,Auto Landing,0.7,0.2,2.6,0.8,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0.1,-2.1,0.2,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
905,609.8,10m 9.8s,38.9569047,-95.27490737,Auto Landing,0.7,0.2,2.3,0.7,0.0,0.0,1.1,0.5,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0.2,-2,0.2,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
906,609.9,10m 9.9s,38.95690472,-95.27490739,Auto Landing,0.7,0.2,2.3,0.7,0.0,0.0,1.1,0.5,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.369,0.009,3.794,3.79,3.785,0,0,0.2,-2.1,0,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
907,610,10m 10s,38.95690472,-95.27490743,Auto Landing,0.3,0.1,2.3,0.7,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.367,0.008,3.793,3.789,3.785,0,0,0.2,-2.1,0.1,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
908,610.1,10m 10.1s,38.95690471,-95.27490746,Auto Landing,0.3,0.1,2.3,0.7,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.367,0.008,3.793,3.789,3.785,0,0,0.2,-1.9,0.3,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
909,610.2,10m 10.2s,38.95690471,-95.27490751,Auto Landing,0.3,0.1,2.3,0.7,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.367,0.008,3.793,3.789,3.785,0,0,0.2,-2.1,0.4,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
910,610.3,10m 10.3s,38.95690469,-95.27490755,Auto Landing,0.3,0.1,2.0,0.6,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.367,0.008,3.793,3.789,3.785,0,0,0.1,-2,0.8,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
911,610.4,10m 10.4s,38.9569047,-95.27490762,Auto Landing,0.3,0.1,2.0,0.6,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.367,0.008,3.793,3.789,3.785,0,0,0.1,-1.9,0.6,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
912,610.5,10m 10.5s,38.95690472,-95.27490769,Auto Landing,0.0,0.0,2.0,0.6,0.0,0.0,0.0,0.0,8.5,2.6,38.95689271,-95.27493322,19,5,55,11.367,0.008,3.793,3.789,3.785,0,0,0.1,-2,0.4,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
