Altitude,Speed,Battery,Wind Speed,GPS Signal,Obstacle Distance,Motor Health,IMU Stability,Temperature,Crash
234,31,86,8,-49,44,92,0.44269093304368223,16,0
113,49,21,1,-75,18,93,0.24036584461657662,23,0
73,18,93,9,-83,6,72,0.542976512444989,43,0
190,11,57,4,-95,39,80,0.4621873419307654,27,0
132,30,7,10,-72,48,52,0.2783372559746127,39,0
169,25,56,20,-77,9,52,0.547067007398976,41,0
230,41,44,0,-72,32,76,0.21704393193305294,56,0
39,29,2,17,-41,5,52,0.4093513253817064,16,0
157,6,34,1,-64,39,99,0.9554473012330014,34,0
160,44,16,17,-45,20,93,0.7050481324031911,18,0
151,41,53,8,-65,38,87,0.3504121021846641,35,0
224,11,49,1,-76,15,94,0.8568691947832062,22,0
299,24,83,20,-51,27,78,0.1921132068538981,52,0
293,19,9,10,-80,1,72,0.8192555956863509,13,0
291,5,2,20,-61,10,93,0.4866766939126631,38,0
120,21,23,3,-56,41,99,0.6661866677479561,16,1
211,7,10,19,-58,40,82,0.8679433900867806,45,0
32,12,76,13,-78,20,91,0.6272822604948366,58,0
221,19,26,1,-66,20,58,0.9300236764901225,10,0
145,39,89,3,-94,10,71,0.20493455887068657,48,0
272,19,57,7,-84,47,89,0.9828748957214886,12,0
187,41,35,11,-43,49,56,0.21081379694390967,48,0
228,12,37,0,-92,5,60,0.5424623803729742,48,0
281,35,51,0,-57,34,68,0.4418299202767765,36,0
61,39,91,10,-62,42,72,0.23076049113858665,51,0
233,4,67,21,-52,12,64,0.3602709297159594,32,0
269,44,35,13,-46,20,59,0.40066618418457367,38,0
123,40,25,7,-56,2,50,0.42390052117777244,20,0
115,36,33,18,-51,27,93,0.773828959126835,29,0
91,25,90,21,-63,44,71,0.7733279943138051,48,1
116,23,27,7,-72,25,52,0.17769127417721953,16,0
205,39,50,18,-54,27,75,0.17477539657049057,32,0
40,9,6,6,-93,35,54,0.8325560183582609,20,0
56,7,26,7,-75,12,85,0.8441072209854392,17,0
115,40,15,4,-68,22,54,0.4642176608717361,58,0
96,5,24,21,-74,41,71,0.3804039035043618,25,0
55,35,25,1,-72,49,65,0.7639188005771251,29,0
39,22,29,20,-99,34,60,0.8216485589447751,47,0
234,31,50,0,-85,4,68,0.15354189591283463,45,0
232,20,57,18,-61,1,62,0.367651548765326,47,0
266,20,87,24,-94,40,64,0.23416778498260105,20,0
83,35,27,15,-77,1,79,0.30214958658946867,15,0
74,4,98,8,-76,10,66,0.13041352274553752,19,0
223,47,4,19,-74,8,96,0.9951398582003486,32,0
295,19,51,3,-68,15,93,0.07539076107861475,45,0
239,17,78,19,-72,33,78,0.6806631672631396,59,0
153,20,39,12,-49,6,97,0.14768672705491115,33,0
195,24,11,13,-69,26,86,0.35863784611964156,31,0
21,28,2,21,-96,38,72,0.08252134285090085,31,0
271,48,45,4,-50,5,62,0.47604840174566254,18,0
188,37,41,8,-52,49,80,0.0472420861408801,48,0
283,17,5,24,-58,34,94,0.6808028059596748,57,0
62,43,50,19,-82,40,97,0.9587160949508208,23,0
66,36,83,24,-67,12,85,0.03452124973131632,42,0
95,42,28,7,-58,48,83,0.16974860447059126,31,0
48,10,80,0,-99,1,90,0.4228739807306776,51,0
108,1,66,22,-72,31,52,0.704727463730071,34,0
241,5,58,24,-60,38,56,0.41612637536123753,20,0
159,7,54,14,-53,42,61,0.2972120534920626,53,0
86,8,7,1,-61,43,81,0.7547577763170478,40,0
202,13,84,9,-76,27,89,0.2807567368954996,30,0
280,49,32,14,-87,25,59,0.6988185082537667,17,0
16,15,56,11,-82,32,74,0.29089350894904187,41,0
53,22,57,9,-99,17,72,0.26955642028130855,49,0
168,18,83,18,-87,24,80,0.33956071215105055,56,0
56,16,23,6,-44,9,71,0.9945972873054999,39,0
90,8,26,13,-77,35,97,0.2670683897478515,26,0
145,3,5,2,-88,7,62,0.14704829458504387,32,0
102,28,42,10,-61,15,79,0.9867411153569458,37,0
68,43,77,15,-95,5,67,0.6148089911172093,59,0
153,23,27,24,-97,27,67,0.2382974366131193,13,0
201,26,33,1,-42,7,87,0.6863477530695574,22,0
131,31,6,20,-83,19,77,0.9254200723533126,20,0
186,22,1,3,-93,27,53,0.3546836898681959,28,0
93,15,16,4,-92,15,81,0.10790432658417104,16,0
215,10,50,12,-69,42,57,0.4365650369201056,12,0
277,17,85,21,-73,45,76,0.4405422519584705,25,0
168,34,47,3,-94,10,65,0.9365447920896375,29,0
252,22,5,7,-84,31,87,0.45483406901894874,39,0
223,25,63,5,-97,32,60,0.5332282629655292,49,0
272,19,60,1,-76,40,90,0.22770728219434522,24,0
91,33,59,12,-87,15,67,0.12551820030265193,57,0
174,12,28,4,-70,15,87,0.2059857062507492,58,0
168,35,81,16,-49,2,99,0.5333188759490582,25,0
179,19,24,0,-69,27,62,0.8755091110628213,25,0
32,27,86,15,-100,38,69,0.789543531477665,20,0
29,25,23,12,-70,36,62,0.7780142542337803,49,0
258,17,56,2,-59,23,69,0.7847427451505256,13,0
221,45,49,11,-65,9,93,0.385733588195465,45,0
287,34,30,23,-70,19,84,0.560539781938225,41,0
214,47,81,7,-41,3,84,0.5002795644097483,28,0
253,11,37,9,-63,17,82,0.9270243456578952,38,0
77,39,47,4,-52,31,65,0.7424827209949891,58,0
132,32,35,15,-50,22,82,0.01077183394012815,54,0
58,47,47,22,-71,32,56,0.7635496635229445,47,0
46,40,93,20,-75,19,93,0.28005905787431484,19,0
277,44,74,3,-93,29,62,0.8605223685720736,29,0
183,8,52,16,-89,29,95,0.9359797851978516,18,1
182,2,66,0,-55,36,97,0.15860079345584288,31,0
16,8,3,2,-56,29,62,0.28011914493521184,55,0
22,34,16,14,-51,24,52,0.26459322032271404,24,0
10,41,38,14,-81,13,78,0.8977794339450689,21,0
278,18,86,10,-85,33,68,0.9914304707014837,12,0
42,37,60,22,-61,10,52,0.7236503735664725,51,0
157,39,45,14,-88,3,61,0.8189703944030816,42,0
207,46,34,10,-89,12,77,0.43734303408265884,30,0
23,40,42,15,-63,2,62,0.7121709709571127,11,0
124,21,47,1,-43,47,77,0.27649002272673917,52,0
247,21,96,21,-83,10,87,0.5118566139290366,54,0
298,4,20,11,-44,39,59,0.34824114768824943,58,1
178,31,12,13,-47,1,51,0.3782399921584799,54,0
258,13,78,12,-66,42,81,0.9776210623649998,32,0
157,30,55,14,-54,38,98,0.9466768170456173,51,0
90,14,32,21,-83,18,56,0.2547914485124887,23,0
168,48,25,9,-86,40,54,0.4456204006835821,26,0
156,12,40,16,-93,44,88,0.6817970167749348,34,1
232,25,17,6,-75,39,81,0.9968675061431929,56,0
211,2,58,24,-84,49,71,0.3556247202734657,45,0
240,6,6,3,-91,29,63,0.6041463673826023,14,0
292,29,28,22,-62,19,70,0.897528485199867,34,0
163,46,28,2,-71,24,63,0.803710790367544,52,0
274,42,88,1,-93,8,62,0.2894154041191944,43,0
142,17,58,6,-82,48,57,0.7963699710269967,41,0
116,42,34,22,-49,35,79,0.35845689891267984,35,0
150,22,49,23,-58,3,90,0.6494912984276723,20,0
212,42,77,12,-48,13,77,0.9550935273602656,24,0
276,26,27,0,-42,27,79,0.7235498102084209,28,1
170,18,61,8,-58,44,96,0.3804216563130691,12,0
76,16,11,15,-99,36,99,0.35626260907177965,32,0
85,34,25,24,-64,32,98,0.19963304785674985,17,0
225,2,33,0,-100,31,60,0.050280639905725844,54,0
246,49,10,7,-65,34,91,0.47740846440431994,23,0
292,11,89,11,-72,8,67,0.36031935011476,34,0
244,39,65,7,-59,33,89,0.966776838355145,13,0
180,49,17,5,-82,43,80,0.9850401314132624,29,0
124,15,42,17,-92,25,59,0.6232259084862093,30,0
234,6,60,2,-65,4,98,0.11225199042714518,51,0
161,27,24,24,-50,25,92,0.5494011828035048,56,0
41,8,33,7,-91,22,84,0.48723948749771673,43,0
126,13,94,20,-93,24,88,0.516897031212308,54,0
249,42,71,23,-51,24,82,0.013381621291792212,52,0
64,40,31,8,-93,10,53,0.7301968579068832,42,0
279,10,18,9,-90,45,84,0.466314203036847,30,0
90,6,85,23,-46,21,59,0.730985768056904,43,0
185,37,86,23,-68,7,87,0.3711887922610769,21,0
103,24,68,18,-96,4,76,0.9965467593754179,56,0
32,31,7,23,-71,22,72,0.5133694906339761,19,0
117,24,64,21,-100,47,61,0.806107505122521,56,0
31,21,92,15,-59,17,87,0.5777543165056634,46,0
101,14,75,2,-69,27,57,0.5069710574993002,31,0
166,25,4,9,-69,26,86,0.02072236797749838,51,0
241,43,30,18,-93,30,80,0.7195132541010911,38,0
158,16,35,23,-96,49,50,0.10419643147204238,54,0
163,14,14,7,-92,49,76,0.2593498786120124,58,0
228,9,59,24,-68,23,87,0.13399397862376805,43,0
87,40,52,15,-55,17,84,0.734117265047175,31,0
86,36,52,16,-49,46,66,0.2522974391346021,55,0
38,15,81,3,-59,8,50,0.3004045244804334,47,0
114,17,11,21,-48,33,92,0.96139092133738,46,0
13,44,93,17,-60,31,52,0.17850470958775633,27,0
157,35,53,9,-98,3,87,0.5699040918971466,21,0
44,45,39,2,-82,25,53,0.9167477455629954,46,0
168,7,30,4,-51,47,57,0.5934632246192705,56,0
94,8,86,1,-41,47,79,0.8102737783037672,47,0
224,17,54,22,-47,39,86,0.2544903429652321,16,0
291,10,78,18,-57,6,56,0.1154388562329105,24,0
15,1,57,18,-96,1,74,0.4105842925833343,39,1
247,21,94,10,-65,3,61,0.22866616661132133,28,0
195,32,45,12,-48,9,96,0.5984360783348419,18,0
143,31,24,14,-55,29,97,0.4220617483715098,15,0
69,18,22,0,-84,14,91,0.039770061720976635,27,0
268,19,8,6,-53,44,55,0.8991948083211394,38,0
231,33,56,21,-63,3,78,0.797291313258473,46,0
100,21,34,0,-97,41,85,0.6778816432304858,11,0
149,34,69,12,-92,8,60,0.21838775015977152,49,0
191,22,15,4,-61,39,70,0.20590264239740574,46,0
177,9,85,13,-93,35,92,0.4421527897597184,37,0
86,26,47,5,-84,19,66,0.6586957389960323,28,0
106,1,29,24,-79,18,53,0.4616797438223905,49,0
82,5,27,9,-53,22,82,0.12251904225504617,11,0
148,29,58,20,-68,12,57,0.6612898422570773,13,0
123,20,18,19,-44,38,65,0.1881290318541009,23,0
112,18,95,19,-52,8,54,0.061560745840313014,49,0
189,48,43,14,-56,15,74,0.4464957476794661,56,0
84,20,41,14,-58,9,93,0.9883975786929301,15,0
181,49,7,9,-78,33,59,0.8524833082781544,47,0
211,40,24,15,-81,48,74,0.6695826237714708,40,0
47,46,77,7,-46,8,66,0.6346757365980805,16,0
293,32,91,7,-62,30,99,0.09100762981550414,57,0
48,27,34,23,-45,46,80,0.41798441911634,13,0
182,28,74,15,-49,26,68,0.03688794898629255,25,0
258,31,39,7,-84,12,53,0.3768663634736099,50,0
253,34,68,23,-92,41,84,0.9375515647048165,16,1
239,47,3,0,-59,47,93,0.8519752521730272,11,0
73,3,85,7,-52,18,92,0.4709768894307067,34,0
203,17,25,8,-42,40,69,0.6413758340278389,59,0
133,42,72,3,-87,36,91,0.13003346810054672,14,0
98,40,90,23,-43,41,61,0.4585594937857047,41,0
119,23,4,6,-41,46,61,0.7978324345760456,10,0
21,39,20,17,-50,24,62,0.09849578397465186,14,0
139,43,86,12,-92,45,56,0.023585936609107794,58,0
117,29,44,8,-68,4,79,0.14339014936442063,18,0
121,45,68,23,-43,24,89,0.08698595416591859,16,0
68,18,94,4,-72,49,69,0.9989244001241979,39,0
240,11,37,24,-98,25,83,0.1400238390731512,41,0
143,49,73,17,-58,45,94,0.4537610036689792,12,0
292,19,1,18,-74,19,86,0.19471490222708276,15,0
136,31,53,17,-48,48,65,0.31095170357057056,36,0
247,20,41,13,-50,26,70,0.4948324941133606,44,0
202,7,6,4,-57,19,80,0.9316938454820912,58,0
281,22,90,15,-93,41,87,0.07213828186213433,30,0
269,36,52,11,-42,17,63,0.9362771784376638,28,0
190,14,37,20,-100,28,81,0.405676545428735,21,0
214,21,85,7,-76,34,83,0.8113646210209263,26,0
221,34,25,8,-47,3,92,0.26787283038599685,10,0
55,19,82,13,-88,8,55,0.5274223658619681,53,0
281,27,17,7,-97,21,57,0.5340963602835767,25,0
197,19,1,9,-91,9,52,0.5634264398775951,29,1
215,38,78,6,-83,48,63,0.9725296239817699,31,0
14,17,90,4,-85,5,63,0.004221782003001162,50,0
131,5,81,9,-80,35,91,0.5941933547978822,11,0
68,18,47,11,-48,22,54,0.3498357855443346,21,0
76,12,85,18,-81,1,71,0.23786260455766606,28,0
210,8,55,8,-95,23,53,0.5330067022915181,48,0
157,3,20,3,-100,41,68,0.11497001603808976,57,0
267,7,43,8,-53,48,58,0.6415795759563518,20,0
137,30,45,1,-43,12,64,0.07816947124896689,26,0
194,6,24,16,-60,32,77,0.5292949831373513,47,0
67,39,71,23,-49,22,61,0.12661685133889367,24,0
242,32,58,8,-43,41,78,0.10988276053482449,47,0
286,17,36,12,-74,46,87,0.3424598325323074,28,0
37,30,54,15,-56,32,58,0.7338055684409186,18,0
274,2,83,13,-71,39,79,0.8837560462758395,35,0
133,40,52,18,-90,36,98,0.04784796129384228,22,0
198,28,11,20,-59,10,92,0.4602460535119728,43,0
31,29,97,13,-51,12,50,0.8140813617018168,50,0
217,32,69,15,-48,11,94,0.32822604333975314,21,0
39,40,51,22,-57,12,70,0.2682035944385889,59,0
299,20,20,4,-70,5,61,0.8964688486454564,58,0
59,34,60,11,-89,9,76,0.02047777479877333,31,0
15,28,63,12,-46,4,94,0.8885104560087533,48,0
222,3,24,24,-70,1,92,0.7564389857671651,31,0
244,10,64,6,-56,18,76,0.5622891962047767,32,0
132,20,29,23,-54,2,92,0.7223938348127795,54,0
14,49,83,22,-64,43,63,0.6665496427323945,22,0
90,13,38,23,-42,46,53,0.23852558279317948,15,0
241,12,90,23,-79,1,63,0.8727384879605723,26,0
114,12,64,3,-81,10,95,0.6957428464450183,15,0
225,19,93,20,-82,14,72,0.7982868726115661,55,0
275,24,70,4,-74,8,69,0.13172499132692306,57,0
179,43,10,24,-81,35,55,0.25557077288244834,48,0
60,28,40,1,-93,42,63,0.8217919903433889,20,0
105,29,43,24,-42,11,94,0.7649739556168405,41,0
290,38,98,6,-82,11,55,0.16283638493965968,49,0
118,34,21,12,-66,7,96,0.7304894448296771,32,0
124,9,49,21,-69,13,53,0.8634146061748608,46,0
182,42,89,6,-60,11,96,0.22705597259743593,18,0
255,38,23,18,-54,34,52,0.4715515209868807,39,0
226,5,1,10,-80,37,95,0.5288001679055062,40,0
149,33,52,20,-55,2,83,0.39366977237723877,16,0
298,9,33,13,-68,11,91,0.3472964920893107,31,0
101,43,82,12,-91,36,59,0.8624041599494411,59,0
181,31,65,13,-83,40,63,0.6826976009549508,44,0
232,22,78,15,-94,13,75,0.3429522042739307,18,0
188,37,48,22,-81,12,97,0.32731728836091845,43,0
129,11,53,10,-49,12,95,0.3551845589153183,13,0
23,21,79,18,-42,1,50,0.9586496743511191,32,0
264,21,39,3,-74,47,74,0.8431326227650002,26,0
40,41,22,11,-90,7,50,0.230576644645898,54,0
169,20,1,2,-97,7,63,0.02568576934273059,21,0
47,2,62,22,-56,46,53,0.7737357128604492,37,0
76,25,86,13,-80,44,50,0.5193074447540956,19,0
18,36,76,21,-88,25,83,0.7876026522194133,43,0
69,47,48,16,-83,3,88,0.153484629504547,42,0
218,24,82,11,-63,4,63,0.8528955788098124,10,0
134,24,27,9,-100,37,61,0.5325048871543214,46,0
263,40,18,11,-87,24,52,0.42986895853325546,24,0
17,37,68,24,-52,9,91,0.4856997280611939,42,0
107,37,87,14,-77,30,85,0.44735411600219943,21,0
120,27,10,19,-90,44,53,0.19867465579553312,26,0
255,1,95,2,-75,32,61,0.9119275083164027,53,0
214,8,59,22,-53,47,75,0.34647180520265275,30,0
80,32,73,7,-54,33,81,0.287424233498877,58,0
31,1,95,0,-91,32,64,0.38548662462895267,33,0
228,42,92,12,-96,24,59,0.06572239052399698,12,0
229,1,69,13,-44,27,91,0.37197030382394547,44,0
163,35,23,4,-97,8,63,0.07767440947535642,40,0
281,18,37,10,-55,32,79,0.1396211093008347,45,0
217,36,59,5,-81,28,95,0.8683850041198132,32,0
163,4,38,1,-44,46,54,0.2920820805721406,13,0
82,28,48,22,-82,37,62,0.9384604577719565,35,0
206,21,27,6,-57,35,88,0.8591156455927836,50,0
246,11,52,21,-97,16,89,0.5053095057775482,50,0
228,27,31,16,-50,9,98,0.3516134331916322,29,0
176,43,74,13,-55,46,51,0.31991426525426725,34,0
216,44,71,8,-97,28,70,0.44578264872085205,54,0
232,31,41,15,-67,2,74,0.4521225453692401,29,0
257,45,76,14,-41,17,75,0.7284680494718765,43,0
144,29,67,0,-42,31,99,0.44793363506043904,11,0
60,39,99,21,-61,39,95,0.19783214192223064,56,0
36,24,89,17,-61,42,65,0.6454383616652531,38,0
277,44,25,18,-51,44,81,0.4841023100925823,18,0
208,43,96,2,-74,5,89,0.12517367313424854,48,0
50,45,92,1,-80,20,93,0.06661598832414806,33,0
240,1,64,24,-98,4,66,0.4824479880805579,51,0
53,45,98,11,-62,32,94,0.7706588730338667,34,0
22,14,79,22,-81,49,76,0.9964742041559612,25,0
179,35,76,17,-58,8,95,0.4820070074283008,45,0
106,22,83,18,-99,20,78,0.8572435665198824,41,0
129,27,15,12,-65,38,62,0.23563331659683684,27,0
174,25,44,4,-100,40,90,0.4236685463083262,11,0
188,4,22,2,-83,25,90,0.7644933775691435,14,0
102,16,72,22,-84,22,78,0.5601627055794447,55,0
163,8,9,8,-64,21,82,0.36252456286570556,13,0
202,46,29,2,-73,49,88,0.4059398863448389,12,0
48,40,14,6,-100,39,69,0.8695360733846133,55,0
218,43,90,14,-91,39,67,0.7240331822712107,11,0
180,33,38,13,-88,39,53,0.08936970257582622,26,0
296,23,98,23,-44,6,96,0.6993007747501292,26,0
173,13,39,22,-46,34,64,0.6823492394445182,17,0
265,41,75,16,-77,5,52,0.9305277927799119,58,0
258,7,32,22,-47,8,80,0.9699426678244519,54,0
49,37,26,19,-45,15,60,0.30956386505646416,47,0
129,16,25,7,-54,12,51,0.3148917048471659,44,0
293,41,72,7,-51,43,94,0.9322620458564502,15,0
244,2,3,24,-78,35,52,0.3121053365008881,44,0
121,2,92,9,-89,10,57,0.8964159765868571,57,0
120,26,51,0,-47,2,82,0.8887175237974296,33,0
288,29,4,19,-44,11,68,0.5254527394012499,23,0
38,13,43,12,-45,42,94,0.9584454240059648,19,0
173,38,5,2,-60,3,87,0.32948398097254006,34,0
237,8,67,3,-75,10,62,0.37095674079701313,45,0
229,19,68,2,-93,45,97,0.8816332084670713,51,0
279,14,2,5,-41,43,68,0.7321474844753438,39,0
177,21,42,10,-81,23,64,0.4998903496567835,33,0
219,9,86,15,-73,1,89,0.3734688037188679,21,0
13,34,4,24,-89,46,60,0.3050017102584155,38,0
115,49,59,24,-80,2,89,0.9409115334933953,39,0
128,29,75,17,-75,17,98,0.3306241581738447,57,0
138,28,61,13,-77,3,60,0.6675165726530721,55,0
19,17,59,9,-81,23,94,0.13805602215154544,28,0
267,36,61,0,-74,49,87,0.8316759142960406,49,0
84,10,1,3,-57,32,94,0.5101315548316482,18,0
178,38,61,7,-93,29,71,0.5496252996491476,46,0
103,15,25,2,-49,41,67,0.7398825239102553,17,0
207,20,83,14,-83,12,52,0.8331923048589772,46,1
167,31,12,21,-74,45,71,0.5702227102890441,28,0
99,37,40,19,-87,41,74,0.5560275043904567,59,0
136,12,48,13,-98,7,67,0.16684962898024358,47,0
177,25,76,2,-67,19,59,0.8500082541592072,20,0
14,41,53,11,-45,27,94,0.3554762999053832,49,0
28,36,88,2,-72,5,70,0.4534877154586334,53,0
299,28,39,21,-99,33,73,0.42081192914583854,37,0
132,26,7,7,-51,38,53,0.32203555303105935,49,0
296,7,91,4,-82,26,90,0.40082842494668847,19,1
208,34,80,23,-93,1,78,0.384979585069938,39,0
34,20,51,6,-64,41,80,0.8363172516938693,45,0
234,16,35,19,-99,42,68,0.44621630809488033,16,0
196,44,74,17,-53,47,80,0.1462477075195795,23,0
163,45,90,22,-78,33,68,0.4749134551581875,57,0
109,22,22,5,-99,48,99,0.012520945822510732,10,0
16,13,66,6,-63,28,89,0.7044083999330936,18,0
155,20,49,16,-98,11,61,0.8986399968224599,57,0
10,23,92,15,-69,36,89,0.8648990321545323,58,0
261,2,81,13,-89,48,92,0.746818550586314,57,0
232,2,48,21,-83,38,80,0.9671374984078859,42,0
102,29,46,21,-88,24,66,0.17451405566834555,56,0
127,1,46,6,-83,47,95,0.5127947665046508,40,0
65,4,55,0,-63,38,73,0.7306775109800675,46,0
135,43,34,6,-84,1,67,0.24939222732098354,43,0
183,40,50,2,-95,32,56,0.5749458369115871,59,0
238,22,46,3,-60,37,81,0.22217172733373247,27,0
136,44,70,20,-88,33,95,0.7991297076271114,22,0
224,28,94,23,-80,26,96,0.230888491707669,52,0
282,17,8,16,-90,18,74,0.5363375978021296,55,0
231,28,62,13,-78,37,77,0.4063317826386551,26,0
83,22,61,15,-96,48,77,0.28648725506995376,55,0
231,5,71,12,-61,46,77,0.6404817421870427,17,0
124,45,58,10,-71,37,78,0.7609708763516456,57,0
298,9,46,20,-87,11,74,0.05876510783470357,12,0
186,20,27,19,-48,22,90,0.6884546003460258,37,0
108,13,50,3,-80,28,52,0.7376391590857442,55,0
135,41,9,5,-89,15,71,0.26640647526288375,17,0
299,28,48,3,-46,3,92,0.8762330643137198,46,0
109,46,81,5,-62,5,98,0.7294369845329716,34,0
100,11,97,8,-44,1,51,0.6866929653396331,39,0
35,2,74,6,-69,43,90,0.6011896391156957,40,0
113,28,56,14,-45,37,79,0.287797892533176,22,0
42,44,21,2,-84,19,99,0.3810132737360383,18,1
164,38,74,19,-88,35,71,0.35747093683211517,48,0
48,22,59,14,-85,6,54,0.3402050717657513,41,0
147,16,68,10,-70,9,85,0.12585560346704894,54,0
139,1,79,18,-94,44,93,0.8251348173072541,22,0
126,18,44,20,-98,14,80,0.5582256026847088,11,0
160,40,78,9,-45,27,73,0.4022852094419971,33,0
118,45,80,0,-100,17,54,0.5812019877954847,16,0
30,23,12,11,-64,38,73,0.04099004650724525,23,0
187,14,9,24,-41,29,67,0.3246343375898102,24,0
85,43,49,21,-93,39,57,0.4111932715476351,21,0
201,17,27,18,-42,39,99,0.13225856321988705,28,0
88,8,45,13,-93,40,81,0.3920572112885281,50,0
171,38,76,19,-77,3,83,0.909408025010255,12,0
187,26,30,0,-75,47,56,0.7441271030871512,42,0
203,46,95,12,-60,6,61,0.5611900789048423,17,0
141,44,80,7,-97,20,76,0.9823224146901546,23,0
213,11,95,5,-90,10,57,0.6032156754100148,39,0
81,41,36,6,-50,37,86,0.95104529737731,36,0
59,41,23,19,-52,8,59,0.9096957577480225,38,0
164,22,23,9,-78,28,95,0.4463177416956696,56,0
111,34,25,13,-94,17,86,0.7657574740404807,14,0
65,19,40,2,-61,49,79,0.9667800577298081,53,0
277,39,22,17,-92,30,60,0.42694073461969306,13,0
258,4,42,0,-55,44,82,0.34253095997343364,38,0
110,40,24,2,-66,28,84,0.028309921981592545,18,0
295,32,1,8,-58,38,78,0.681629552866707,30,1
38,2,96,20,-46,1,76,0.5748823514739966,28,0
102,32,2,16,-45,34,85,0.31349348781429065,34,0
104,12,60,21,-76,47,68,0.3262355690153145,13,0
213,9,5,15,-74,29,66,0.7912269898198815,16,0
210,22,46,3,-45,48,98,0.1035929661890973,11,0
206,35,28,19,-72,23,56,0.7506655477926562,37,0
162,16,10,6,-84,17,80,0.361879984608397,27,0
129,40,26,24,-50,21,87,0.2889925210245613,50,0
128,6,96,19,-80,44,93,0.693533497417734,56,0
222,3,34,18,-42,40,55,0.8674001260708674,47,0
276,25,26,6,-89,25,94,0.6686124754315526,29,0
148,13,96,4,-52,19,69,0.08535505657475373,37,0
106,41,19,23,-87,13,88,0.3943425319852185,38,0
29,44,86,11,-51,37,94,0.710674919457235,17,0
81,4,10,19,-65,36,64,0.9135499426760741,49,0
155,45,49,1,-50,17,99,0.15301603898218652,24,0
100,37,14,3,-61,36,59,0.5646663203688954,13,0
213,42,65,2,-87,38,81,0.13254860970917037,39,0
159,24,3,1,-84,32,55,0.7941550075738629,56,0
98,18,36,20,-51,41,57,0.8236661416158463,16,0
26,28,64,6,-91,26,94,0.4803906776725402,31,1
236,3,71,10,-78,3,87,0.3969679750162659,35,1
71,9,52,15,-69,39,68,0.39202712376125637,57,0
206,11,30,3,-54,17,65,0.0026714354614414404,49,0
122,27,20,0,-90,5,62,0.4550646208491056,39,0
75,14,35,6,-92,5,56,0.13976110484842386,34,1
151,10,71,23,-52,13,66,0.556001042124574,15,0
287,47,6,11,-41,39,89,0.19647282833634294,43,0
140,38,37,16,-41,34,94,0.5512226854065112,45,0
104,15,13,8,-60,30,97,0.9347974077086804,59,0
224,14,10,5,-66,17,56,0.5395726610984899,45,0
226,4,9,16,-64,43,72,0.7163517121693082,27,0
190,32,7,21,-59,3,89,0.5554631787588828,12,1
89,42,47,9,-96,36,98,0.11728502792529372,34,0
216,15,21,3,-51,42,90,0.8428449603792171,30,0
233,45,72,0,-96,38,51,0.6154627668848979,25,0
241,27,41,16,-61,44,75,0.9222331479554203,31,0
201,17,94,1,-46,7,88,0.23321151152552877,44,0
13,21,97,0,-83,8,98,0.9141549382485687,17,0
38,35,71,2,-81,44,59,0.6735159383169177,57,0
100,31,21,3,-94,47,61,0.22765838213803657,24,1
90,29,41,3,-88,26,69,0.7694886908044037,35,0
